DAdmit,Barangay,Case Count,Deaths,Recoveries
08/02/2025,HOLY SPIRIT,2,0,2
08/02/2025,SAUYO,1,0,1
08/02/2025,FAIRVIEW,1,0,1
08/02/2025,APOLONIO SAMSON,1,0,1
08/02/2025,TALIPAPA,1,0,1
08/02/2025,PASONG TAMO,1,0,1
08/02/2025,BAHAY TORO,1,0,1
08/02/2025,COMMONWEALTH,1,0,1
08/02/2025,CAMP AGUINALDO,1,0,1
08/02/2025,PASONG PUTIK PROPER,1,0,1
08/03/2025,COMMONWEALTH,2,0,2
08/03/2025,WHITE PLAINS,1,0,1
08/03/2025,BAGONG SILANGAN,1,0,1
08/03/2025,BAGBAG,3,0,3
08/03/2025,SAUYO,1,0,1
08/03/2025,NOVALICHES PROPER,1,0,1
08/03/2025,TALIPAPA,1,0,1
08/03/2025,VASRA,1,0,1
08/03/2025,BAHAY TORO,1,0,1
08/03/2025,BATASAN HILLS,1,0,1
08/03/2025,SOUTH TRIANGLE,1,0,1
08/03/2025,PASONG TAMO,3,0,3
08/03/2025,TATALON,1,0,1
08/03/2025,SANTA CRUZ,1,0,1
08/03/2025,BAESA,1,0,1
08/03/2025,KALIGAYAHAN,1,0,1
08/03/2025,PAYATAS,4,0,4
08/03/2025,CULIAT,1,0,1
08/04/2025,MATANDANG BALARA,2,0,2
08/04/2025,DOÑA IMELDA,1,0,1
08/04/2025,ROXAS,1,0,1
08/04/2025,PAYATAS,7,0,7
08/04/2025,HOLY SPIRIT,2,0,2
08/04/2025,COMMONWEALTH,3,0,3
08/04/2025,KALIGAYAHAN,1,0,1
08/04/2025,OBRERO,1,0,1
08/04/2025,CAMP AGUINALDO,1,0,1
08/04/2025,BATASAN HILLS,2,0,2
08/04/2025,PAG-IBIG SA NAYON,1,0,1
08/04/2025,UP CAMPUS,3,0,3
08/04/2025,PASONG TAMO,1,0,1
08/04/2025,TANDANG SORA,1,0,1
08/04/2025,NAGKAISANG NAYON,2,0,2
08/04/2025,BAGBAG,1,0,1
08/04/2025,SAN BARTOLOME,1,0,1
08/04/2025,BAHAY TORO,1,0,1
08/04/2025,CULIAT,1,0,1
08/05/2025,PROJECT 6,1,0,1
08/05/2025,BAGONG SILANGAN,1,0,1
08/05/2025,UP CAMPUS,1,0,1
08/05/2025,EAST KAMIAS,1,0,1
08/05/2025,MARILAG,1,0,1
08/05/2025,PASONG TAMO,1,0,1
08/05/2025,NAGKAISANG NAYON,2,0,2
08/05/2025,SOUTH TRIANGLE,1,0,1
08/05/2025,TALIPAPA,3,0,3
08/05/2025,SANGANDAAN,1,0,1
08/05/2025,GULOD,1,0,1
08/05/2025,BATASAN HILLS,1,0,1
08/05/2025,COMMONWEALTH,1,0,1
08/05/2025,MATANDANG BALARA,1,0,1
08/05/2025,PAYATAS,6,0,6
08/05/2025,SAN BARTOLOME,1,0,1
08/05/2025,PANSOL,1,0,1
08/05/2025,HOLY SPIRIT,2,0,2
08/05/2025,APOLONIO SAMSON,2,0,2
08/05/2025,SANTO NIÑO,1,0,1
08/05/2025,TANDANG SORA,1,0,1
08/05/2025,BAESA,1,0,1
08/05/2025,CAMP AGUINALDO,2,0,2
08/05/2025,U.P. VILLAGE,1,0,1
08/06/2025,PAYATAS,6,0,6
08/06/2025,DAMAYANG LAGI,1,0,1
08/06/2025,SAN ANTONIO,3,0,3
08/06/2025,COMMONWEALTH,2,0,2
08/06/2025,BAGBAG,3,0,3
08/06/2025,PASONG TAMO,3,0,3
08/06/2025,ESCOPA III,1,0,1
08/06/2025,SANTO DOMINGO,1,0,1
08/06/2025,SAN MARTIN DE PORRES,1,0,1
08/06/2025,SAN ISIDRO LABRADOR,2,0,2
08/06/2025,BALINGASA,1,0,1
08/06/2025,MATANDANG BALARA,1,0,1
08/06/2025,BAESA,1,0,1
08/06/2025,SAN BARTOLOME,1,0,1
08/06/2025,KAMUNING,1,0,1
08/06/2025,BLUE RIDGE B,1,0,1
08/06/2025,E. RODRIGUEZ,1,0,1
08/06/2025,MANRESA,1,0,1
08/06/2025,TATALON,3,0,3
08/06/2025,FAIRVIEW,3,0,3
08/06/2025,BUNGAD,2,0,2
08/06/2025,ALICIA,1,0,1
08/06/2025,RAMON MAGSAYSAY,3,0,3
08/06/2025,SAUYO,1,0,1
08/06/2025,NAGKAISANG NAYON,2,0,2
08/06/2025,BAGONG PAG-ASA,1,0,1
08/06/2025,SALVACION,1,0,1
08/06/2025,BATASAN HILLS,4,0,4
08/06/2025,DOÑA IMELDA,1,0,1
08/06/2025,TALIPAPA,1,0,1
08/06/2025,HOLY SPIRIT,1,0,1
08/07/2025,BAGBAG,1,0,1
08/07/2025,HOLY SPIRIT,2,0,2
08/07/2025,CENTRAL,2,0,2
08/07/2025,FAIRVIEW,2,0,2
08/07/2025,NORTH FAIRVIEW,1,0,1
08/07/2025,BATASAN HILLS,3,0,3
08/07/2025,ROXAS,1,0,1
08/07/2025,SAN BARTOLOME,2,0,2
08/07/2025,UP CAMPUS,1,0,1
08/07/2025,KAUNLARAN,3,0,3
08/07/2025,MANRESA,1,0,1
08/07/2025,COMMONWEALTH,2,0,2
08/07/2025,PAYATAS,3,0,3
08/07/2025,KAMUNING,1,0,1
08/07/2025,BAHAY TORO,3,0,3
08/07/2025,DAMAYANG LAGI,1,0,1
08/07/2025,SAUYO,1,0,1
08/07/2025,KALIGAYAHAN,1,0,1
08/07/2025,BALINGASA,2,0,2
08/07/2025,GREATER LAGRO,1,0,1
08/07/2025,PASONG TAMO,1,0,1
08/07/2025,RAMON MAGSAYSAY,2,0,2
08/07/2025,SANTA TERESITA,1,0,1
08/07/2025,SAN ROQUE,1,0,1
08/07/2025,MATANDANG BALARA,1,0,1
08/07/2025,IMMACULATE CONCEPCION,1,0,1
08/07/2025,LOYOLA HEIGHTS,1,0,1
08/07/2025,CAMP AGUINALDO,1,0,1
08/07/2025,BAGONG SILANGAN,2,0,2
08/08/2025,KAUNLARAN,1,0,1
08/08/2025,GULOD,2,0,2
08/08/2025,PINYAHAN,1,0,1
08/08/2025,BATASAN HILLS,5,0,5
08/08/2025,PARAISO,1,0,1
08/08/2025,GREATER LAGRO,2,0,2
08/08/2025,APOLONIO SAMSON,2,0,2
08/08/2025,TANDANG SORA,1,0,1
08/08/2025,FAIRVIEW,3,0,3
08/08/2025,PASONG TAMO,1,0,1
08/08/2025,SAN JOSE,2,0,2
08/08/2025,SAN BARTOLOME,2,0,2
08/08/2025,CAMP AGUINALDO,1,0,1
08/08/2025,SAUYO,2,0,2
08/08/2025,MATANDANG BALARA,1,0,1
08/08/2025,DAMAYANG LAGI,2,0,2
08/08/2025,SOUTH TRIANGLE,1,0,1
08/08/2025,NAGKAISANG NAYON,1,0,1
08/08/2025,KALIGAYAHAN,1,0,1
08/08/2025,COMMONWEALTH,2,0,2
08/08/2025,PAYATAS,2,0,2
08/08/2025,MARIANA,1,0,1
08/08/2025,BAGBAG,1,0,1
08/08/2025,BOTOCAN,1,0,1
08/08/2025,PANSOL,1,0,1
08/09/2025,SAUYO,1,0,1
08/09/2025,UP CAMPUS,2,0,2
08/09/2025,QUIRINO 2-A,1,0,1
08/09/2025,KALIGAYAHAN,3,0,3
08/09/2025,HOLY SPIRIT,3,0,3
08/09/2025,APOLONIO SAMSON,1,0,1
08/09/2025,PASONG TAMO,1,0,1
08/09/2025,GULOD,1,0,1
08/09/2025,CAMP AGUINALDO,3,0,3
08/09/2025,NOVALICHES PROPER,1,0,1
08/09/2025,FAIRVIEW,1,0,1
08/09/2025,BAGBAG,1,0,1
08/09/2025,PAYATAS,3,0,3
08/09/2025,BAHAY TORO,1,0,1
08/09/2025,BAGONG PAG-ASA,2,0,2
08/09/2025,DAMAYANG LAGI,1,0,1
08/09/2025,GREATER LAGRO,1,0,1
08/09/2025,LOYOLA HEIGHTS,1,0,1
08/09/2025,TATALON,2,0,2
08/09/2025,KRUS NA LIGAS,1,0,1
08/09/2025,RAMON MAGSAYSAY,1,0,1
08/09/2025,SAN BARTOLOME,1,0,1
08/09/2025,BATASAN HILLS,1,0,1
08/10/2025,BAGONG LIPUNAN NG CRAME,1,0,1
08/10/2025,BAGONG SILANGAN,1,0,1
08/10/2025,HOLY SPIRIT,1,0,1
08/10/2025,COMMONWEALTH,2,0,2
08/10/2025,KALUSUGAN,1,0,1
08/10/2025,TATALON,1,0,1
08/10/2025,BAESA,1,0,1
08/10/2025,NOVALICHES PROPER,1,0,1
08/10/2025,SAUYO,1,0,1
08/10/2025,BAGBAG,3,0,3
08/10/2025,TANDANG SORA,1,0,1
08/10/2025,CULIAT,1,0,1
08/10/2025,GULOD,1,0,1
08/10/2025,BATASAN HILLS,2,0,2
08/10/2025,IMMACULATE CONCEPCION,1,0,1
08/10/2025,PAYATAS,1,0,1
08/10/2025,QUIRINO 2-B,1,0,1
08/11/2025,BAESA,1,0,1
08/11/2025,COMMONWEALTH,2,0,2
08/11/2025,HOLY SPIRIT,2,0,2
08/11/2025,BAGONG SILANGAN,3,0,3
08/11/2025,TATALON,1,0,1
08/11/2025,MILAGROSA,1,0,1
08/11/2025,BATASAN HILLS,3,0,3
08/11/2025,PAYATAS,4,0,4
08/11/2025,SAUYO,1,0,1
08/11/2025,NAGKAISANG NAYON,1,0,1
08/11/2025,LAGING HANDA,1,0,1
08/11/2025,TANDANG SORA,2,0,2
08/11/2025,DOÑA IMELDA,1,0,1
08/11/2025,PROJECT 6,1,0,1
08/11/2025,PALTOK,1,0,1
08/11/2025,U.P. VILLAGE,1,0,1
08/11/2025,PARAISO,1,0,1
08/11/2025,KAUNLARAN,1,0,1
08/11/2025,FAIRVIEW,1,0,1
08/12/2025,TALIPAPA,1,0,1
08/12/2025,BAGBAG,2,0,2
08/12/2025,NAGKAISANG NAYON,1,0,1
08/12/2025,PAYATAS,3,0,3
08/12/2025,COMMONWEALTH,1,0,1
08/12/2025,BATASAN HILLS,2,0,2
08/12/2025,SAUYO,2,0,2
08/12/2025,LOYOLA HEIGHTS,3,0,3
08/12/2025,BAHAY TORO,2,0,2
08/12/2025,TANDANG SORA,3,0,3
08/12/2025,CULIAT,3,0,3
08/12/2025,APOLONIO SAMSON,1,0,1
08/12/2025,BAESA,1,0,1
08/12/2025,PASONG PUTIK PROPER,1,0,1
08/12/2025,GULOD,2,0,2
08/12/2025,SAN BARTOLOME,3,0,3
08/12/2025,KALIGAYAHAN,1,0,1
08/12/2025,IMMACULATE CONCEPCION,1,0,1
08/12/2025,PROJECT 6,1,0,1
08/12/2025,DOÑA IMELDA,1,0,1
08/12/2025,SAN ANTONIO,1,0,1
08/12/2025,BAGONG PAG-ASA,1,0,1
08/12/2025,NORTH FAIRVIEW,1,0,1
08/12/2025,BAGONG SILANGAN,1,0,1
08/12/2025,CAPRI,1,0,1
08/13/2025,BATASAN HILLS,5,0,5
08/13/2025,SOUTH TRIANGLE,2,0,2
08/13/2025,GULOD,1,0,1
08/13/2025,SAN ANTONIO,1,0,1
08/13/2025,BAGBAG,3,0,3
08/13/2025,COMMONWEALTH,2,0,2
08/13/2025,PAYATAS,2,0,2
08/13/2025,HOLY SPIRIT,4,0,4
08/13/2025,DAMAYANG LAGI,1,0,1
08/13/2025,CAMP AGUINALDO,1,0,1
08/13/2025,ALICIA,1,0,1
08/13/2025,TANDANG SORA,2,0,2
08/13/2025,DEL MONTE,1,0,1
08/13/2025,UP CAMPUS,1,0,1
08/13/2025,KALIGAYAHAN,1,0,1
08/13/2025,PASONG TAMO,3,0,3
08/13/2025,TATALON,1,0,1
08/13/2025,SAN BARTOLOME,1,0,1
08/13/2025,FAIRVIEW,1,0,1
08/14/2025,BAHAY TORO,1,0,1
08/14/2025,PARAISO,1,0,1
08/14/2025,SAUYO,1,0,1
08/14/2025,TATALON,2,0,2
08/14/2025,LOYOLA HEIGHTS,1,0,1
08/14/2025,DAMAYANG LAGI,1,0,1
08/14/2025,PASONG TAMO,3,0,3
08/14/2025,KALIGAYAHAN,1,0,1
08/14/2025,TALIPAPA,2,0,2
08/14/2025,BAGBAG,1,0,1
08/14/2025,SANTA LUCIA,1,0,1
08/14/2025,BATASAN HILLS,5,0,5
08/14/2025,COMMONWEALTH,3,0,3
08/14/2025,BUNGAD,3,0,3
08/14/2025,TANDANG SORA,1,0,1
08/14/2025,PAYATAS,2,0,2
08/14/2025,GULOD,2,0,2
08/14/2025,KATIPUNAN,1,0,1
08/14/2025,SOCORRO,1,0,1
08/15/2025,PASONG TAMO,3,0,3
08/15/2025,COMMONWEALTH,4,0,4
08/15/2025,SAN BARTOLOME,1,0,1
08/15/2025,BAGBAG,4,0,4
08/15/2025,PANSOL,1,0,1
08/15/2025,BATASAN HILLS,5,0,5
08/15/2025,ESCOPA III,1,0,1
08/15/2025,SANTA TERESITA,1,0,1
08/15/2025,SAUYO,1,0,1
08/15/2025,KALIGAYAHAN,1,0,1
08/15/2025,PAYATAS,4,0,4
08/15/2025,GULOD,1,0,1
08/15/2025,BAGONG SILANGAN,1,0,1
08/15/2025,DAMAYANG LAGI,2,0,2
08/15/2025,BAHAY TORO,1,0,1
08/15/2025,CENTRAL,1,0,1
08/15/2025,KATIPUNAN,1,0,1
08/15/2025,VASRA,1,0,1
08/15/2025,CULIAT,1,0,1
08/16/2025,DAMAYANG LAGI,2,0,2
08/16/2025,PAYATAS,5,0,5
08/16/2025,LOYOLA HEIGHTS,1,0,1
08/16/2025,KATIPUNAN,1,0,1
08/16/2025,SANTA LUCIA,1,0,1
08/16/2025,SAUYO,3,0,3
08/16/2025,NAGKAISANG NAYON,2,0,2
08/16/2025,BATASAN HILLS,1,0,1
08/16/2025,SAN VICENTE,1,0,1
08/16/2025,HOLY SPIRIT,2,0,2
08/16/2025,LAGING HANDA,1,0,1
08/16/2025,SAN BARTOLOME,2,0,2
08/16/2025,BAGBAG,2,0,2
08/16/2025,UP CAMPUS,1,0,1
08/16/2025,GULOD,1,0,1
08/16/2025,BAGONG LIPUNAN NG CRAME,1,0,1
08/16/2025,CULIAT,1,0,1
08/16/2025,SAN AGUSTIN,1,0,1
08/16/2025,KALIGAYAHAN,1,0,1
08/16/2025,BAHAY TORO,1,0,1
08/16/2025,NOVALICHES PROPER,1,0,1
08/16/2025,QUIRINO 2-A,1,0,1
08/16/2025,COMMONWEALTH,2,0,2
08/16/2025,SOCORRO,1,0,1
08/16/2025,CAMP AGUINALDO,3,0,3
08/16/2025,BAGONG SILANGAN,1,0,1
08/16/2025,SANTO CRISTO,1,0,1
08/16/2025,FAIRVIEW,1,0,1
08/17/2025,BATASAN HILLS,4,0,4
08/17/2025,BAGONG SILANGAN,1,0,1
08/17/2025,E. RODRIGUEZ,1,0,1
08/17/2025,PASONG TAMO,3,0,3
08/17/2025,BAESA,3,0,3
08/17/2025,PAYATAS,1,0,1
08/17/2025,KALIGAYAHAN,1,0,1
08/17/2025,TATALON,1,0,1
08/17/2025,NAGKAISANG NAYON,1,0,1
08/17/2025,MATANDANG BALARA,1,0,1
08/17/2025,SAN BARTOLOME,2,0,2
08/17/2025,OBRERO,1,0,1
08/17/2025,CULIAT,1,0,1
08/17/2025,MILAGROSA,1,0,1
08/17/2025,COMMONWEALTH,1,0,1
08/17/2025,SAN ROQUE,1,0,1
08/17/2025,MASAMBONG,1,0,1
08/17/2025,UP CAMPUS,1,0,1
08/18/2025,BAGONG PAG-ASA,1,0,1
08/18/2025,SAUYO,3,1,2
08/18/2025,SAINT PETER,1,0,1
08/18/2025,IMMACULATE CONCEPCION,1,0,1
08/18/2025,SAN ANTONIO,1,0,1
08/18/2025,SANTOL,1,0,1
08/18/2025,GULOD,2,0,2
08/18/2025,TATALON,2,0,2
08/18/2025,NAGKAISANG NAYON,1,0,1
08/18/2025,UNANG SIGAW,1,0,1
08/18/2025,SOCORRO,1,0,1
08/18/2025,MAHARLIKA,1,0,1
08/18/2025,SAN BARTOLOME,2,0,2
08/18/2025,PASONG PUTIK PROPER,1,0,1
08/18/2025,DAMAYANG LAGI,1,0,1
08/18/2025,BAGBAG,1,0,1
08/18/2025,SANTA MONICA,1,0,1
08/18/2025,PINYAHAN,1,0,1
08/18/2025,UP CAMPUS,1,0,1
08/18/2025,TANDANG SORA,1,0,1
08/18/2025,SANTA LUCIA,1,0,1
08/18/2025,LAGING HANDA,1,0,1
08/19/2025,KATIPUNAN,1,0,1
08/19/2025,TALIPAPA,2,0,2
08/19/2025,COMMONWEALTH,3,0,3
08/19/2025,UP CAMPUS,1,0,1
08/19/2025,BATASAN HILLS,3,0,3
08/19/2025,BAESA,1,0,1
08/19/2025,SAN BARTOLOME,3,0,3
08/19/2025,SAN JOSE,1,0,1
08/19/2025,CENTRAL,1,0,1
08/19/2025,GULOD,3,0,3
08/19/2025,PASONG PUTIK PROPER,1,0,1
08/19/2025,TANDANG SORA,1,0,1
08/19/2025,GREATER LAGRO,1,0,1
08/19/2025,SAUYO,2,0,2
08/19/2025,NAGKAISANG NAYON,2,0,2
08/19/2025,BAGONG SILANGAN,1,0,1
08/19/2025,HOLY SPIRIT,2,0,2
08/19/2025,E. RODRIGUEZ,1,0,1
08/19/2025,UNANG SIGAW,1,0,1
08/19/2025,PALTOK,1,0,1
08/19/2025,KALIGAYAHAN,1,0,1
08/19/2025,QUIRINO 2-C,1,0,1
08/19/2025,LOYOLA HEIGHTS,1,0,1
08/20/2025,GULOD,3,0,3
08/20/2025,COMMONWEALTH,4,0,4
08/20/2025,TANDANG SORA,2,0,2
08/20/2025,BAGONG PAG-ASA,1,0,1
08/20/2025,RAMON MAGSAYSAY,1,0,1
08/20/2025,CENTRAL,2,0,2
08/20/2025,PAYATAS,6,0,6
08/20/2025,NAGKAISANG NAYON,2,0,2
08/20/2025,UP CAMPUS,1,0,1
08/20/2025,SAN ROQUE,1,0,1
08/20/2025,QUIRINO 2-C,2,0,2
08/20/2025,BAHAY TORO,1,0,1
08/20/2025,PROJECT 6,1,0,1
08/20/2025,BAGBAG,1,1,0
08/20/2025,BOTOCAN,1,0,1
08/20/2025,CAMP AGUINALDO,1,0,1
08/20/2025,PASONG TAMO,2,0,2
08/20/2025,BATASAN HILLS,4,0,4
08/20/2025,CULIAT,1,0,1
08/20/2025,LOYOLA HEIGHTS,2,0,2
08/20/2025,HOLY SPIRIT,1,0,1
08/20/2025,SOCORRO,1,0,1
08/20/2025,SAN AGUSTIN,1,0,1
08/20/2025,TEACHERS VILLAGE EAST,7,2,5
08/20/2025,SANTA MONICA,5,0,5
08/20/2025,ESCOPA III,6,0,6
